id,SalePrice
1620,157047.43353364116
1621,139308.18198653354
1622,141576.07131939256
1623,266223.46720073366
1624,208887.31139490515
1625,120934.08769425002
1626,170555.29122250917
1627,190119.47065319977
1628,278754.8761013829
1629,184107.98941993673
1630,337149.2414798682
1631,229785.35405487774
1632,246401.60465129773
1633,174711.83588121418
1634,182239.57535576163
1635,176421.3733973536
1636,152760.69454390154
1637,197675.63962703626
1638,185531.67137971811
1639,189647.6579778976
1640,248450.8791813159
1641,183929.3394887522
1642,236966.32623009488
1643,218643.6388692164
1644,235813.9080308586
1645,193892.4039523262
1646,158314.70939903526
1647,165387.51534427598
1648,130503.99747566262
1649,139630.84445964964
1650,112804.6137802981
1651,121431.29479121086
1652,98589.21580723498
1653,99212.50213735177
1654,145867.67552769248
1655,139506.77484151215
1656,140657.3157282335
1657,147827.34701829654
1658,143205.44519166247
1659,121454.75203571939
1660,154189.70267125237
1661,416668.35465116554
1662,406629.2972866667
1663,379688.1116566736
1664,401477.401725237
1665,302031.85606560117
1666,332432.5660180019
1667,376712.6652495631
1668,342195.78417574166
1669,311623.57347751217
1670,357679.7295498747
1671,258326.7717573645
1672,418930.5309242003
1673,290670.9477762998
1674,242264.78177438
1675,189978.2295509341
1676,189431.5133244622
1677,217877.85280011458
1678,442795.3035850808
1679,387302.21245377144
1680,328403.9136319675
1681,250013.6261468511
1682,320396.9527798305
1683,180901.16882197734
1684,177687.38092298622
1685,174778.90006161158
1686,168180.1502258546
1687,173038.3122470022
1688,189468.27841024025
1689,196146.1160443039
1690,200117.97238960682
1691,187364.4362098859
1692,272292.4105346978
1693,170776.33750777604
1694,183180.24095583957
1695,169181.2273940148
1696,273418.16694500414
1697,173299.01369400596
1698,347387.78683607455
1699,310838.92391409323
1700,251503.1811209177
1701,276419.96083586925
1702,239270.05168508244
1703,242923.85029001473
1704,277698.89904286165
1705,240411.48371071593
1706,350101.5494991926
1707,212089.28324394714
1708,198080.1268903449
1709,267488.38027834473
1710,218662.70920058896
1711,269670.6781421852
1712,256740.4362832395
1713,273975.9152831802
1714,223171.85711480916
1715,209121.68150774777
1716,183214.47264577245
1717,178287.08944895933
1718,137573.93801386486
1719,208461.86485409702
1720,246819.19968563525
1721,167314.19551248205
1722,125913.7909880556
1723,155899.1312064213
1724,203244.4194044428
1725,233925.58722990274
1726,184030.9169862332
1727,151918.36428077635
1728,181218.12272777344
1729,167030.38477027926
1730,158445.21554228713
1731,121145.79733370735
1732,126575.83762750441
1733,115195.42710484334
1734,119891.74714953013
1735,126778.30592319214
1736,109887.30282811874
1737,308413.7876701808
1738,244810.91371533216
1739,234397.39524587514
1740,202600.8573057821
1741,183955.6387545503
1742,170298.48106437514
1743,179557.92660957115
1744,310524.4113620954
1745,218093.08001159367
1746,190278.87918821923
1747,218116.18523499547
1748,212339.079571453
1749,143722.99870144977
1750,125534.68892539339
1751,248182.36232729672
1752,117420.6215164006
1753,152075.27674319263
1754,198283.7068066132
1755,162707.60574334342
1756,125132.39624788889
1757,121415.31483690944
1758,145142.43622160942
1759,162311.49953525115
1760,165200.61704863625
1761,146122.3795338742
1762,175824.81310723827
1763,187150.71024935058
1764,113756.42301096817
1765,157617.75774091476
1766,187720.57376792404
1767,219843.1481392573
1768,141082.44084442983
1769,177436.94967827672
1770,152777.1001663506
1771,125594.33334582653
1772,130745.56453521109
1773,128879.31941222986
1774,143124.69069347443
1775,141493.67467325105
1776,129585.16937318027
1777,108721.57815210539
1778,139523.87056614942
1779,116154.4863542349
1780,184671.10606043355
1781,127833.16993430896
1782,87885.81663070578
1783,138831.18798144785
1784,107190.86176953542
1785,123640.31467867024
1786,143579.54659900616
1787,169877.30063852633
1788,59344.857922084695
1789,100910.12633408877
1790,80897.2922992648
1791,181417.15195432084
1792,159311.81685025932
1793,128240.1210140015
1794,154673.2257136157
1795,134860.37920532876
1796,130850.88602287401
1797,114203.31156540605
1798,121571.17075840123
1799,110703.8017320734
1800,133740.93408737757
1801,125702.48990873355
1802,144681.015697919
1803,150404.4839661313
1804,137321.1829202131
1805,137834.09647870943
1806,124009.18016841784
1807,136053.12168737163
1808,127735.96585132534
1809,123813.92722305695
1810,139602.3621804376
1811,94420.04688800311
1812,99562.21772305814
1813,123060.02336407079
1814,96153.81030025145
1815,55743.2425985211
1816,99463.85644385086
1817,106060.1845994023
1818,141033.18029021894
1819,125660.98600046727
1820,55253.972689062204
1821,118625.40983927315
1822,150842.8842873427
1823,45747.89879569971
1824,129888.3620904249
1825,136428.60974963772
1826,102707.29320383004
1827,101131.76853824448
1828,136810.39055482968
1829,125009.03290813205
1830,136185.5948012157
1831,146879.02420239412
1832,75521.44113707606
1833,142003.8964557331
1834,116597.32211461723
1835,124591.14049852567
1836,126011.29744763674
1837,86420.75093695371
1838,123058.39667899736
1839,96624.21440790717
1840,142735.66357488657
1841,137594.2756576538
1842,86510.37795032347
1843,128209.68256870318
1844,142737.97309378476
1845,144098.7687816058
1846,157071.89556188608
1847,167672.3942027841
1848,53131.92564923436
1849,112910.85384484942
1850,119081.30634637854
1851,151900.81717943138
1852,127132.58298949276
1853,122605.41241178373
1854,165813.79117426884
1855,149766.68623596488
1856,222750.4080018092
1857,143426.57909609383
1858,134394.89750314225
1859,121588.4878633818
1860,147757.70973235025
1861,121063.576411531
1862,319474.2737963941
1863,302003.2522144014
1864,302072.4314800729
1865,338681.48446168506
1866,330372.36185433634
1867,229093.78119449585
1868,289229.0254397886
1869,204144.8778679438
1870,228975.90765513264
1871,259057.63867539956
1872,172805.24444862438
1873,232839.19873173896
1874,153340.20154674485
1875,200273.48766375968
1876,196061.34092374437
1877,211884.67296959183
1878,209858.47845153176
1879,127799.28883049477
1880,133232.7383440416
1881,242688.87989504216
1882,247136.7140927973
1883,188335.30926840624
1884,203550.68276588057
1885,246173.5205698921
1886,293395.3657021487
1887,213145.2737190843
1888,273349.8224947246
1889,165380.86859588616
1890,114799.57197026159
1891,135886.8833513683
1892,98622.71950862458
1893,124852.57420721208
1894,125484.06188835135
1895,136135.1433341934
1896,127693.6648928666
1897,113858.03948831967
1898,109456.41081355631
1899,161641.2996751712
1900,156596.0908812568
1901,166803.72686164104
1902,151167.929610806
1903,219533.2945453009
1904,143995.646098701
1905,198119.25140677596
1906,160554.12295607443
1907,206328.12214429353
1908,110053.04638008171
1909,132077.04507061836
1910,119140.47597253989
1911,222052.17997184233
1912,336661.4510347248
1913,144604.13572838105
1914,56061.88989747302
1915,294977.1143424626
1916,67729.96727100981
1917,255601.81321590728
1918,141329.8142265749
1919,176140.53043043776
1920,157852.76275105847
1921,379023.98860211414
1922,320576.7968899743
1923,227640.523745176
1924,214079.5595634337
1925,199552.91044644048
1926,371258.87439188315
1927,132448.5562497123
1928,159942.29763606313
1929,124210.35975920343
1930,134760.65271765093
1931,143050.8881955254
1932,142067.5223270792
1933,182626.3768922097
1934,182022.06284719153
1935,169151.22347644327
1936,192826.0407368068
1937,184703.0719197194
1938,169645.30557259044
1939,242188.43703594268
1940,193791.35227190703
1941,170473.24889926089
1942,182245.3538671914
1943,217627.30560732796
1944,366005.91588985035
1945,393971.1091302314
1946,132169.7570471616
1947,270874.22847344994
1948,169988.70891909167
1949,244078.47840567262
1950,192227.14569093825
1951,242144.9413448245
1952,208500.77362727217
1953,163842.23362563143
1954,186145.96251701325
1955,137077.04986746435
1956,298898.5462581763
1957,152510.90107947105
1958,301544.3476916592
1959,144020.2159918913
1960,116410.32200592785
1961,119767.98567856371
1962,98742.71518724566
1963,105451.69106953502
1964,105329.75318506667
1965,140338.97735268282
1966,141363.75398402195
1967,290735.65467811935
1968,413618.63523470133
1969,385467.56700331357
1970,414527.5256341711
1971,454818.1707533377
1972,373752.4525249626
1973,268238.00165540335
1974,334883.08041174454
1975,428675.6665856466
1976,274969.7150745542
1977,351058.1887537718
1978,355432.34808859305
1979,326848.0834149131
1980,199612.0241604342
1981,339523.5512516431
1982,220996.74825872984
1983,206885.701740856
1984,172136.08063099586
1985,223748.695529751
1986,211670.9594669089
1987,183693.59319534941
1988,174207.0130290558
1989,191839.45008855098
1990,208749.62124897575
1991,230018.65539084197
1992,213676.5020873931
1993,169410.39645962435
1994,228782.97863417034
1995,184445.97674929904
1996,252704.22964422582
1997,320809.293912495
1998,311507.8521599052
1999,278516.25465245516
2000,320165.9526138336
2001,273885.6028490575
2002,245256.6765666474
2003,255825.79237956702
2004,280549.148046977
2005,229388.70877432657
2006,222987.15047207836
2007,250095.40832550955
2008,213145.95514923157
2009,192996.1241776457
2010,196608.68734156684
2011,143692.4006916075
2012,175666.96934219747
2013,178717.27602980752
2014,182188.95220434672
2015,206493.4046203745
2016,189416.69062631743
2017,194288.54438619816
2018,116554.7186859159
2019,133319.23320666116
2020,105174.52826570552
2021,103979.69244035351
2022,182849.651838532
2023,142278.8841602881
2024,260264.76590173392
2025,355446.84103352984
2026,173968.3245428427
2027,156751.31285359082
2028,154665.67984607606
2029,167511.64891714463
2030,263042.08370272384
2031,233051.50526041578
2032,254445.7057830501
2033,254330.27987307488
2034,174390.23849346
2035,217869.1711610004
2036,204845.95957236708
2037,212107.66325087956
2038,312108.15544896375
2039,228823.55804600625
2040,279078.1311153403
2041,297246.277173143
2042,205319.36880197222
2043,174181.28400184368
2044,177302.68795241066
2045,216223.08817654307
2046,148235.919385434
2047,146770.9212420053
2048,141539.01804363204
2049,145746.512841509
2050,180429.68587502232
2051,104677.62234468608
2052,123954.15958062887
2053,148509.86700199946
2054,86621.6050440835
2055,159538.0552004816
2056,147330.2789297355
2057,113682.26531535346
2058,214218.52084542986
2059,131718.97292466986
2060,172219.05782161345
2061,176631.78517291564
2062,128605.33465747576
2063,116749.69786661815
2064,138007.26393465273
2065,118881.001484809
2066,165618.00064744375
2067,117212.9186574071
2068,153045.6550567096
2069,86970.14298086365
2070,117021.25395099948
2071,94464.8701471085
2072,137830.16601217334
2073,133026.6298414395
2074,188630.15628040594
2075,150000.66494202035
2076,120325.93150076088
2077,150204.57219227037
2078,125523.30603942281
2079,134430.69021489724
2080,117527.79559068596
2081,127954.58937299022
2082,123117.25078474499
2083,149313.59790476912
2084,109340.52917245668
2085,115730.5059062885
2086,118672.76348236784
2087,123408.89384152839
2088,98025.0726744542
2089,78217.64769038328
2090,123789.03955471188
2091,108709.09678113674
2092,120390.37718539356
2093,117479.30777168726
2094,115228.85454905297
2095,148375.05170819338
2096,84601.42408148352
2097,100804.49055709528
2098,149607.55423877444
2099,52214.1687736031
2100,81221.26632879357
2101,119299.43982145346
2102,131255.37226502656
2103,106905.94282620646
2104,142690.8488942679
2105,129705.80670187942
2106,65401.761634884744
2107,194425.15250518627
2108,117104.62465179032
2109,109527.3196193813
2110,127727.669343226
2111,138375.05779359594
2112,136483.77917958467
2113,118135.99615288714
2114,120256.71369961699
2115,159777.3582812185
2116,117464.74592464768
2117,147908.89344255446
2118,126812.10375585059
2119,111086.70974277596
2120,112723.78349327625
2121,99831.45577588983
2122,109811.1325514481
2123,83921.65765225145
2124,161061.48892818525
2125,129051.18014072014
2126,148861.1332701159
2127,163838.85796424194
2128,128018.12808275856
2129,94921.81844452042
2130,137810.05973592846
2131,146200.9815183881
2132,114056.68514003536
2133,123842.40982069407
2134,122366.2442938675
2135,99288.44974707217
2136,77578.16923210741
2137,106420.23317742057
2138,132169.9949553492
2139,151323.43357085413
2140,139559.34131022997
2141,163598.14555563248
2142,126376.4604449129
2143,146309.39119816717
2144,119437.68329408369
2145,137523.5296228091
2146,173324.21847707342
2147,142741.23905533564
2148,133574.99768144864
2149,147999.27006220265
2150,234748.0826182159
2151,118531.10241272867
2152,176333.4470237311
2153,160799.02993156452
2154,102336.09536195786
2155,143239.1564692713
2156,254138.1649730733
2157,227616.09536606187
2158,237607.65311248932
2159,216071.8982877872
2160,180812.99279486836
2161,238259.38898811012
2162,364401.57640085055
2163,336662.76740888995
2164,257926.82261456558
2165,201105.46102452904
2166,159421.72497158812
2167,220529.64119193933
2168,189887.37599395777
2169,198559.38560904076
2170,217015.51714254712
2171,157548.72041050514
2172,133576.9790984681
2173,170931.25544763159
2174,223312.62739277826
2175,299307.053892942
2176,312013.1613282119
2177,234229.72485750486
2178,215954.78822757106
2179,136688.7392198185
2180,215376.95930721765
2181,193029.45698139461
2182,224023.2686721725
2183,190460.42353377008
2184,121898.69688224915
2185,129231.89385746558
2186,146701.57370500834
2187,153563.147448997
2188,156641.0737876484
2189,266274.90222611115
2190,80835.54634395614
2191,82075.65451224764
2192,87627.26068744154
2193,111748.60453291165
2194,100384.59798496522
2195,102927.36159317104
2196,103625.03561173074
2197,116714.96933049646
2198,161730.54617167576
2199,178527.21466121988
2200,146336.74643387122
2201,143801.7294743974
2202,218695.49721429628
2203,136534.52515336906
2204,175389.25676506734
2205,116706.5918911485
2206,137846.66445767006
2207,225281.79826421296
2208,267379.5955537581
2209,241567.83112010494
2210,121576.02871409724
2211,120562.54310167923
2212,120430.88297748406
2213,105668.93181966704
2214,138042.6084273327
2215,102999.34693590194
2216,150659.0253002859
2217,68385.92000582188
2218,71746.7930450461
2219,67728.72778698668
2220,62301.62776910941
2221,295820.45971009624
2222,266916.80263101694
2223,285785.04239662574
2224,209734.0812079442
2225,122361.97198696232
2226,181746.87949449234
2227,196883.3487049925
2228,267792.6357687258
2229,251940.39901543243
2230,152867.60308239568
2231,208788.5538865649
2232,178242.543426295
2233,178113.9454933001
2234,243484.8062209827
2235,216076.4908790021
2236,254593.64038007875
2237,310885.5948344314
2238,200142.5649728059
2239,112111.31876721274
2240,155209.08976525546
2241,152410.4926201288
2242,126314.50463576084
2243,133234.32824358618
2244,105171.52526663317
2245,101882.06968179805
2246,141826.69188036214
2247,118870.27221534081
2248,122495.59726382025
2249,120655.40645693633
2250,132135.63233410055
2251,109871.17691124397
2252,182977.964820211
2253,153047.51613123022
2254,182357.9492094441
2255,183810.35155846938
2256,182692.20385748497
2257,204817.04972990637
2258,163641.1503168653
2259,172900.3960663728
2260,160900.40117050422
2261,199558.6999489652
2262,213808.93146863123
2263,371930.85065567656
2264,450354.925407391
2265,176412.91460482343
2266,307386.0557333884
2267,357777.50989325705
2268,428918.9599011745
2269,153206.32142829394
2270,202089.42404348426
2271,218105.27928303604
2272,197172.40546662448
2273,164973.45978395725
2274,178040.44846295842
2275,152388.3261422661
2276,191778.19096712768
2277,180846.65782365337
2278,149521.0284553351
2279,125588.98501812098
2280,118181.1005214629
2281,161662.9356514202
2282,180907.1771133255
2283,108502.53695915056
2284,112101.72857253854
2285,143588.6040340952
2286,124380.0407919707
2287,373553.20739466825
2288,272984.06879578554
2289,363052.65711508936
2290,441591.67352853605
2291,337254.07285664376
2292,444663.32162446476
2293,459070.24102981505
2294,409725.12752885773
2295,466456.64293642895
2296,281266.14431629155
2297,341911.8394757472
2298,338726.59901161026
2299,354387.4657285791
2300,341047.85669215396
2301,313216.34857875825
2302,250573.20056528234
2303,249261.46804138913
2304,253948.55195043248
2305,189574.94940452217
2306,185614.72928501508
2307,193339.93316756366
2308,229193.80344976316
2309,286423.5780302463
2310,212287.06242628355
2311,199379.7782113103
2312,174611.8528159416
2313,171617.94090620015
2314,174166.4115327464
2315,180157.02904899418
2316,193299.26369360503
2317,186940.1094352461
2318,176955.12992177357
2319,183120.5325260653
2320,187275.25940658536
2321,242275.78618270738
2322,179158.15442239353
2323,198087.1286597978
2324,184804.57532067256
2325,214550.6939939919
2326,176663.68166450688
2327,202727.939990354
2328,222879.7999975326
2329,190544.5802972647
2330,178651.05537128757
2331,342495.7558422186
2332,400566.9924798016
2333,324213.2640504261
2334,257993.2802902765
2335,289390.0679426979
2336,307157.64308769634
2337,198662.6267810298
2338,271555.05724904087
2339,223241.95546145283
2340,392317.5342635842
2341,211663.75202355676
2342,240958.84732829226
2343,231649.97719541643
2344,219789.48841682798
2345,238909.2083895699
2346,215211.3571539207
2347,197016.00619347228
2348,244515.0849045981
2349,178952.66439503166
2350,315309.9799832497
2351,253913.93639251997
2352,251850.84614468197
2353,232093.45949189193
2354,138461.94544367027
2355,147234.44455861335
2356,153436.39624297322
2357,190780.6209365969
2358,195075.69202887034
2359,132850.96429837018
2360,116396.44333457592
2361,145573.42081403837
2362,259067.14913767236
2363,139074.26907730455
2364,158264.90344213182
2365,216792.54232795132
2366,193136.6821530925
2367,222500.44290206113
2368,212357.26419930364
2369,217342.6814831409
2370,168629.86984854756
2371,165663.0854022398
2372,192037.05032643685
2373,289259.65946194326
2374,314389.2812464044
2375,253792.98382203822
2376,268673.6489296094
2377,335644.8911305721
2378,144656.63818299596
2379,193611.11493243108
2380,149058.43090013321
2381,166107.0589701494
2382,215402.45130053768
2383,204828.67894902898
2384,244641.30392561076
2385,161732.10841451044
2386,134035.56669974863
2387,136638.82701146897
2388,105700.61790086763
2389,119254.60399692689
2390,148345.18883154023
2391,144716.3975557121
2392,114811.45805439547
2393,173051.2060115019
2394,142387.92118498468
2395,209307.35546113827
2396,143501.35593674547
2397,220945.45574513852
2398,135460.29383318397
2399,65371.881156553296
2400,62632.30503175328
2401,118970.59866085224
2402,137470.70274055848
2403,148335.07048805984
2404,153258.6503337543
2405,157650.2840890399
2406,140810.2274447955
2407,126329.78129198884
2408,148792.2707006054
2409,121261.15496458183
2410,174752.04773710863
2411,115363.45993809037
2412,157345.98787036102
2413,129765.88070078472
2414,156425.64215513144
2415,135774.4308878676
2416,128757.52763302537
2417,130594.70106348442
2418,131644.44013033577
2419,126931.66572315592
2420,121845.1443746967
2421,149089.9195066677
2422,109197.00673369945
2423,116445.45237126054
2424,165986.67959765438
2425,189181.19014072686
2426,131854.3315195787
2427,132677.01470511084
2428,183442.74048062006
2429,114036.54313372048
2430,133665.0079688168
2431,106293.78933953904
2432,147341.28534138884
2433,147846.5277685559
2434,137660.4303491942
2435,151198.78232743547
2436,104495.98588425599
2437,103467.24150504897
2438,123763.44080349768
2439,102746.64321101127
2440,124504.65625310525
2441,95953.60017668158
2442,98671.8816350446
2443,126229.22547716675
2444,132677.47664573253
2445,88952.30134953969
2446,132963.58267793665
2447,182928.4292784872
2448,130814.1975648246
2449,109128.03184602135
2450,155068.54523345304
2451,118951.7253174835
2452,190925.38205497822
2453,93531.85029080271
2454,117498.99679648531
2455,120940.86357337677
2456,132801.7935596715
2457,135369.17880957416
2458,126769.0251257769
2459,107080.0252515084
2460,137909.3239038012
2461,126041.64116811764
2462,133764.25621634343
2463,124645.70229119563
2464,166662.7726768702
2465,140164.00487375702
2466,116724.79664972349
2467,132168.47192446317
2468,83898.06906813662
2469,80066.2867552856
2470,195862.26858372721
2471,215559.72452442933
2472,165658.03997367003
2473,117151.021995651
2474,75440.34701182549
2475,210562.42290716778
2476,114462.0079088412
2477,126554.59653966351
2478,152036.12055018527
2479,104192.89108681794
2480,153061.3018512366
2481,120097.0447096212
2482,127009.79832907682
2483,112320.62121191615
2484,121708.54160386634
2485,123348.17438563111
2486,148802.31595125308
2487,168861.77784557722
2488,167370.35520020447
2489,156240.63011728658
2490,145419.85014154186
2491,92967.10495555845
2492,196428.62962665863
2493,157070.39582623696
2494,154847.16484197523
2495,89631.83034319954
2496,238068.98959666895
2497,153349.33930265275
2498,108450.94846924207
2499,86969.4064231526
2500,121002.47094181686
2501,136361.07078828695
2502,145000.59956959554
2503,96064.03246347938
2504,170895.55309907673
2505,225651.89589394667
2506,250156.74318508286
2507,280822.37292394845
2508,250545.46879216548
2509,217932.37517800299
2510,225472.93569766206
2511,176007.82094759258
2512,207826.09567809687
2513,221878.22403712984
2514,261547.30463871465
2515,149382.81452284468
2516,172915.52961104072
2517,146403.1195984232
2518,156666.26922361625
2519,232924.62982971806
2520,217635.1862020396
2521,189551.05485646243
2522,222122.21000225988
2523,119145.93517602205
2524,135329.25391569757
2525,147538.4562472212
2526,136659.75591168526
2527,116213.80743208941
2528,128937.68580057037
2529,133716.59921054787
2530,126273.99634542482
2531,255613.60990155654
2532,224870.43439410324
2533,194006.0781315798
2534,238134.68717890407
2535,294539.9702535983
2536,234579.27495200504
2537,244780.6005280842
2538,183236.88993052093
2539,192163.7772695825
2540,174656.66948093116
2541,185026.74118261738
2542,163681.2602070606
2543,120972.47278880293
2544,122240.64902057963
2545,137983.89476223133
2546,123017.69636649027
2547,138206.37156445903
2548,150287.58892294543
2549,151607.02946425404
2550,523504.66806127736
2551,138968.3966637182
2552,128319.93089570264
2553,77483.11445243799
2554,95978.07825526125
2555,115123.09401177027
2556,96018.82323470204
2557,104264.23183791165
2558,140446.80620152398
2559,141654.0182192708
2560,153101.8546773362
2561,147763.79901643755
2562,137128.0859980184
2563,151152.17318862042
2564,200631.09802273926
2565,137286.39567143234
2566,152885.66601334309
2567,140706.3866633787
2568,200508.62945412268
2569,226326.50623927417
2570,117978.72638438099
2571,189703.45586642364
2572,155861.9877498238
2573,217677.3457050664
2574,288910.4409359008
2575,131402.7748237197
2576,120906.60291764305
2577,152788.04776926525
2578,84071.63092788578
2579,64855.82208500356
2580,91636.85586049016
2581,98854.7617655586
2582,106522.74349270288
2583,274031.14941639325
2584,171187.3629647421
2585,183832.7104111524
2586,221027.7132060134
2587,201460.1753935222
2588,139419.25137729407
2589,150475.3520800295
2590,202265.35070149385
2591,225634.80103261673
2592,209666.04611635956
2593,255499.43814296686
2594,185736.6850021574
2595,210179.7430604155
2596,288572.71841673803
2597,185357.59381299734
2598,276308.1185021198
2599,343396.89216313616
2600,151605.16952826607
2601,141302.00977456028
2602,86442.94977283565
2603,95833.46031780227
2604,90159.87426260868
2605,82535.86756717175
2606,143954.61128627852
2607,197100.81163652547
2608,201705.49398957682
2609,172560.4915191325
2610,110835.42416277817
2611,125897.37006197797
2612,162622.66374435107
2613,130236.38161944006
2614,124558.23826049751
2615,151739.67211538332
2616,144115.82303944515
2617,182855.30377909422
2618,196332.9256697892
2619,199875.0162010581
2620,186296.17617147454
2621,174316.45879044733
2622,175585.90907511627
2623,243482.0797515041
2624,302015.24993669655
2625,291901.05800365086
2626,173209.79410551878
2627,171513.94995974493
2628,469760.23538498953
2629,486120.741357794
2630,384367.2066711849
2631,467226.58174984675
2632,417111.1851648691
2633,307987.8221524691
2634,432031.8772712939
2635,157756.69143074844
2636,175540.54894720876
2637,178972.85423948924
2638,249453.86793568425
2639,189883.05936847383
2640,150952.43886522803
2641,103513.51565127764
2642,186756.0681293888
2643,103565.26870733526
2644,118318.17347143097
2645,109712.33234538764
2646,95826.8330730345
2647,103642.5800594432
2648,139774.67413289403
2649,154740.87013467678
2650,137549.19638718394
2651,137410.24218007227
2652,401784.74463227746
2653,253887.68115665787
2654,250124.9328063157
2655,406122.7858264732
2656,326838.1899327269
2657,345434.02578431834
2658,309688.53851740895
2659,310284.87293007725
2660,362670.4892540165
2661,353774.8083143714
2662,364723.01167019864
2663,294478.6196689622
2664,278536.1627334175
2665,330246.0746787833
2666,283497.2846874157
2667,169245.56306085095
2668,182368.40683212702
2669,177849.20579410094
2670,276759.8236375097
2671,190022.69383391447
2672,192440.14065529374
2673,200151.2230980046
2674,196509.4421503707
2675,171363.33183431433
2676,194841.62985992743
2677,197011.73568437606
2678,243994.43218608128
2679,280101.7068448046
2680,293239.87279898376
2681,397306.25900856225
2682,324324.45980211586
2683,511999.50398934743
2684,324168.1528301239
2685,331069.6824542108
2686,250037.95542541204
2687,305839.99094080064
2688,219414.72765886254
2689,210352.22456019744
2690,402316.9235330068
2691,185260.64896552707
2692,141143.68910451644
2693,198655.19741637752
2694,137833.88006716632
2695,192892.4531242792
2696,187122.36385151968
2697,182318.8960896
2698,191007.2174822664
2699,168790.68543961347
2700,153977.7591156807
2701,152441.5417481265
2702,112703.10640572739
2703,129968.77505502984
2704,141061.81443523866
2705,115749.77541734536
2706,113680.36187538123
2707,123591.62832730485
2708,132614.56587438151
2709,104655.82459297219
2710,128799.62474580067
2711,263338.2048170926
2712,385639.6546805755
2713,168722.46514306898
2714,151700.0814836251
2715,168755.1236090146
2716,145616.3566873631
2717,191155.72803472469
2718,222509.00919260742
2719,151356.56825715423
2720,175377.8205610473
2721,130606.69876781596
2722,158979.05715286252
2723,143410.5377789894
2724,125393.42110591067
2725,130208.89637853681
2726,146810.9699338471
2727,172993.01998892083
2728,183693.4813780047
2729,151006.0519391016
2730,147495.3292176597
2731,133254.12591452355
2732,133035.54485165147
2733,160058.79860004783
2734,139564.35006731952
